course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,course_description,tags
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,https://www.udemy.com/instant-harmonica-play-the-lion-sleeps-tonight-today/,True,20,62,1,11,Beginner Level,1.0,2015-08-21T21:37:53Z,Musical Instruments,Learn about instant harmonica - play the lion sleeps tonight - today!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'lion', 'sleeps', 'tonight', 'today']"
773156,Piano With Willie Building Technique with Scales Vol. 3,https://www.udemy.com/piano-with-willie-technique-builder-vol-3/,True,40,42,1,11,All Levels,1.5,2016-04-13T06:38:21Z,Musical Instruments,Learn about piano with willie building technique with scales vol. 3. Practical insights and hands-on exercises included.,"['musical instruments', 'piano', 'with', 'willie', 'building', 'technique', 'scales']"
931152,Instant Bodhran - part two; learning further drumming skills,https://www.udemy.com/instant-bodhran-part-two-learning-further-drumming-skills/,True,40,28,1,10,Beginner Level,1.0,2016-08-18T22:04:40Z,Musical Instruments,Learn about instant bodhran - part two; learning further drumming skills. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'bodhran', 'part', 'learning', 'further', 'drumming', 'skills']"
21080,Guitar Essentials,https://www.udemy.com/guitar-essentials/,True,20,261,1,18,Beginner Level,1.5,2014-05-07T18:05:57Z,Musical Instruments,Learn about guitar essentials. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'essentials']"
151120,Rhythm to Rock Drum Lessons,https://www.udemy.com/drum-lesson-1-quarter-notes/,True,20,44,2,7,Beginner Level,1.0,2014-02-02T20:57:55Z,Musical Instruments,Learn about rhythm to rock drum lessons. Practical insights and hands-on exercises included.,"['musical instruments', 'rhythm', 'rock', 'drum', 'lessons']"
1236576,Learn to play and improve 12 bar blues harmonica solos,https://www.udemy.com/learn-to-play-and-improve-12-bar-blues-harmonica-solos/,True,40,4,1,27,Beginner Level,1.0,2017-06-29T21:13:42Z,Musical Instruments,Learn about learn to play and improve 12 bar blues harmonica solos. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'play', 'improve', 'blues', 'harmonica', 'solos']"
139784,Learn to improvise on your harmonica - in nice easy steps,https://www.udemy.com/benhewlettharmonicatuitionb4/,True,35,98,1,15,Beginner Level,2.0,2014-03-16T18:28:46Z,Musical Instruments,Learn about learn to improvise on your harmonica - in nice easy steps. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'improvise', 'harmonica', 'nice', 'easy', 'steps']"
486412,Learning Electric Guitar for Absolute Beginners,https://www.udemy.com/electricguitarforabsolutebeginners/,True,35,19,2,12,Beginner Level,1.5,2015-05-04T21:47:44Z,Musical Instruments,Learn about learning electric guitar for absolute beginners. Practical insights and hands-on exercises included.,"['musical instruments', 'learning', 'electric', 'guitar', 'absolute', 'beginners']"
459468,Advanced Bassoon Studies - Learn to Master the Bassoon!â,https://www.udemy.com/advanced-bassoon/,True,50,197,0,106,All Levels,6.5,2015-04-15T20:24:35Z,Musical Instruments,Learn about advanced bassoon studies - learn to master the bassoon!â. Practical insights and hands-on exercises included.,"['musical instruments', 'advanced', 'bassoon', 'studies', 'learn', 'master']"
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,https://www.udemy.com/guitar-greats-professional-guitar-masterclass/,True,20,58,4,47,All Levels,2.5,2015-11-17T00:22:47Z,Musical Instruments,Learn about blues guitar lessons: play like the greats - all levels. Practical insights and hands-on exercises included.,"['musical instruments', 'blues', 'guitar', 'lessons', 'play', 'like', 'greats']"
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,https://www.udemy.com/instant-harmonica-play-whiskey-in-the-jar-molly-malone/,True,40,21,3,27,All Levels,2.0,2016-09-20T15:32:31Z,Musical Instruments,Learn about instant harmonica - play whiskey in the jar + molly malone!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'whiskey', 'molly', 'malone']"
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,https://www.udemy.com/passive-trumpet-lessons/,True,50,92,3,71,All Levels,1.5,2014-01-27T17:06:43Z,Musical Instruments,Learn about learn to play trumpet fast using the passive trumpet tutor. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'play', 'trumpet', 'fast', 'using', 'passive', 'tutor']"
277770,Electric Bass Right From The Start,https://www.udemy.com/electric-bass-right-from-the-start/,True,100,239,1,9,Beginner Level,0.6666666666666666,2016-03-14T16:42:12Z,Musical Instruments,Learn about electric bass right from the start. Practical insights and hands-on exercises included.,"['musical instruments', 'electric', 'bass', 'right', 'from', 'start']"
552606,Beginner Guitar Essentials,https://www.udemy.com/beginner-guitar-essentials/,True,95,5,2,45,Beginner Level,4.5,2015-08-06T18:39:34Z,Musical Instruments,Learn about beginner guitar essentials. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'essentials']"
459926,Advanced Tuba Studies - Become a Master of the Tuba!â,https://www.udemy.com/advanced-tuba/,True,50,173,0,63,All Levels,5.0,2015-04-15T17:47:17Z,Musical Instruments,Learn about advanced tuba studies - become a master of the tuba!â. Practical insights and hands-on exercises included.,"['musical instruments', 'advanced', 'tuba', 'studies', 'become', 'master']"
1040596,'Greensleeves' Creative Piano Lessons Course,https://www.udemy.com/greensleeves-creative-piano-lessons-course/,True,20,10,1,8,All Levels,2.0,2017-01-03T14:34:32Z,Musical Instruments,Learn about 'greensleeves' creative piano lessons course. Practical insights and hands-on exercises included.,"['musical instruments', 'greensleeves', 'creative', 'piano', 'lessons']"
266004,Rhythm to Rock Drum Lesson 4,https://www.udemy.com/rhythm-to-rock-drum-lesson-4/,True,20,12,3,12,Beginner Level,1.5,2014-08-18T22:06:31Z,Musical Instruments,Learn about rhythm to rock drum lesson 4. Practical insights and hands-on exercises included.,"['musical instruments', 'rhythm', 'rock', 'drum', 'lesson']"
720072,Hands On Guitar: Beyond Beginner,https://www.udemy.com/hands-on-guitar-beyond-beginner/,True,20,54,7,69,Beginner Level,3.0,2016-01-22T18:46:48Z,Musical Instruments,Learn about hands on guitar: beyond beginner. Practical insights and hands-on exercises included.,"['musical instruments', 'hands', 'guitar', 'beyond']"
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,https://www.udemy.com/instant-harmonica-play-auld-lang-syne-the-neet-tonight/,True,40,28,1,13,All Levels,1.0,2016-12-22T17:49:15Z,Musical Instruments,Learn about instant harmonica - play auld lang syne the neet (tonight)!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'auld', 'lang', 'syne', 'neet', 'tonight']"
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,https://www.udemy.com/piano-the-hard-way/,True,25,238,3,22,Beginner Level,1.0,2014-02-19T03:46:50Z,Musical Instruments,Learn about piano the hard way -  fast way to life long piano enjoyment. Practical insights and hands-on exercises included.,"['musical instruments', 'piano', 'hard', 'fast', 'life', 'long', 'enjoyment']"
333046,The Ultimate Method for Learning Modern Piano & Keyboards,https://www.udemy.com/pianoandsynths/,True,25,512,3,151,All Levels,2.5,2014-11-03T19:25:35Z,Musical Instruments,Learn about the ultimate method for learning modern piano & keyboards. Practical insights and hands-on exercises included.,"['musical instruments', 'ultimate', 'method', 'learning', 'modern', 'piano', 'keyboards']"
459207,Master the Bassoon - Intermediate Instruction Made Simple!,https://www.udemy.com/intermediate-bassoon/,True,50,177,3,102,All Levels,7.5,2015-04-15T17:12:37Z,Musical Instruments,Learn about master the bassoon - intermediate instruction made simple!. Practical insights and hands-on exercises included.,"['musical instruments', 'master', 'bassoon', 'intermediate', 'instruction', 'made', 'simple']"
814474,Oboe Pro Series - You're going to love practicing the Oboe,https://www.udemy.com/oboe-pro-series/,True,50,61,5,36,All Levels,7.0,2016-04-08T23:26:22Z,Musical Instruments,Learn about oboe pro series - you're going to love practicing the oboe. Practical insights and hands-on exercises included.,"['musical instruments', 'oboe', 'series', 'going', 'love', 'practicing']"
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,https://www.udemy.com/instant-harmonica-play-this-classic-game-of-thrones-theme/,True,40,21,2,13,Beginner Level,1.0,2017-05-30T13:17:58Z,Musical Instruments,Learn about instant harmonica - play this classic game of thrones theme!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'this', 'classic', 'game', 'thrones', 'theme']"
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",https://www.udemy.com/trumpet-solos/,True,50,115,6,53,Intermediate Level,2.5,2014-03-25T17:19:56Z,Musical Instruments,"Learn about trumpet solos: learn how to perform three fun, unique pieces. Practical insights and hands-on exercises included.","['musical instruments', 'trumpet', 'solos', 'learn', 'perform', 'three', 'unique', 'pieces']"
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,https://www.udemy.com/etidrumminggbc/,True,35,510,1,8,All Levels,0.6166666666666667,2015-08-13T20:35:46Z,Musical Instruments,Learn about learn 4 vital things that will make your drum playing easier. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'vital', 'things', 'that', 'will', 'make', 'drum', 'playing', 'easier']"
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,https://www.udemy.com/saxophone-solos/,True,50,147,4,39,Intermediate Level,1.0,2014-03-17T22:56:41Z,Musical Instruments,Learn about sax solos: learn how to perform three fun and unique pieces!. Practical insights and hands-on exercises included.,"['musical instruments', 'solos', 'learn', 'perform', 'three', 'unique', 'pieces']"
1198302,Traditional-Style Electric Blues Guitar For Beginners,https://www.udemy.com/traditional-style-electric-blues-guitar-for-beginners/,True,25,9,2,36,Beginner Level,3.0,2017-06-22T21:08:35Z,Musical Instruments,Learn about traditional-style electric blues guitar for beginners. Practical insights and hands-on exercises included.,"['musical instruments', 'traditional', 'style', 'electric', 'blues', 'guitar', 'beginners']"
208126,Aprende a tocar los mejores solos en la guitarra elÃ©ctrica,https://www.udemy.com/aprende-a-tocar-los-mejores-solos-en-la-guitarra-electrica/,True,30,5,1,16,All Levels,2.0,2014-05-07T21:18:09Z,Musical Instruments,Learn about aprende a tocar los mejores solos en la guitarra elã©ctrica. Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'tocar', 'mejores', 'solos', 'guitarra', 'ctrica']"
34332,Aprende a tocar la guitarra,https://www.udemy.com/aprende-a-tocar-la-guitarra/,True,50,7,1,25,All Levels,1.5,2013-02-22T18:19:38Z,Musical Instruments,Learn about aprende a tocar la guitarra. Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'tocar', 'guitarra']"
204014,Aprende a tocar el piano desde cero,https://www.udemy.com/aprende-a-tocar-el-piano-desde-cero/,True,50,4,0,16,All Levels,4.0,2014-04-30T16:15:20Z,Musical Instruments,Learn about aprende a tocar el piano desde cero. Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'tocar', 'piano', 'desde', 'cero']"
219844,Aprende a tocar el clarinete.  ,https://www.udemy.com/aprende-a-tocar-el-clarinete-curso-en-video/,True,50,4,0,26,All Levels,3.0,2014-05-19T17:00:39Z,Musical Instruments,Learn about aprende a tocar el clarinete.  . Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'tocar', 'clarinete']"
212506,Ahora aprende a tocar jazz en el piano,https://www.udemy.com/ahora-aprende-a-tocar-jazz-en-el-piano/,True,30,4,0,9,All Levels,1.5,2014-05-09T19:55:55Z,Musical Instruments,Learn about ahora aprende a tocar jazz en el piano. Practical insights and hands-on exercises included.,"['musical instruments', 'ahora', 'aprende', 'tocar', 'jazz', 'piano']"
687742,ãã©ãã®ã¿ã¼ã¬ãã¹ã³ããªãã«ã®ã¿ãªã¹ãâ¡,https://www.udemy.com/takalittle2/,True,20,2,0,47,Beginner Level,3.5,2016-02-18T19:19:38Z,Musical Instruments,Learn about ãã©ãã®ã¿ã¼ã¬ãã¹ã³ããªãã«ã®ã¿ãªã¹ãâ¡. Practical insights and hands-on exercises included.,['musical instruments']
219878,Aprende a tocar el contrabajo sin complicaciones,https://www.udemy.com/aprende-a-tocar-el-contrabajo-sin-complicaciones/,True,50,3,1,20,All Levels,3.0,2014-05-19T17:02:52Z,Musical Instruments,Learn about aprende a tocar el contrabajo sin complicaciones. Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'tocar', 'contrabajo', 'complicaciones']"
207304,Aprende a tocar la guitarra elÃ©ctrica,https://www.udemy.com/aprende-a-tocar-la-guitarra-electrica/,True,50,3,0,39,All Levels,5.5,2014-04-30T16:21:42Z,Musical Instruments,Learn about aprende a tocar la guitarra elã©ctrica. Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'tocar', 'guitarra', 'ctrica']"
195196,Aprende a improvisar en la guitarra elÃ©ctrica,https://www.udemy.com/aprende-a-improvisar-en-la-guitarra-electrica/,True,50,3,0,19,All Levels,3.0,2014-05-05T21:59:45Z,Musical Instruments,Learn about aprende a improvisar en la guitarra elã©ctrica. Practical insights and hands-on exercises included.,"['musical instruments', 'aprende', 'improvisar', 'guitarra', 'ctrica']"
834422,Curso de Teclado,https://www.udemy.com/curso-de-teclado-gospel-modulo-1/,True,40,1,0,26,Beginner Level,1.5,2016-05-16T18:46:15Z,Musical Instruments,Learn about curso de teclado. Practical insights and hands-on exercises included.,"['musical instruments', 'curso', 'teclado']"
724436,Guitarra AcÃºstica en Siete DÃ­as,https://www.udemy.com/guitarra-acustica-en-siete-dias/,True,20,1,1,38,Beginner Level,2.5,2016-01-29T20:38:03Z,Musical Instruments,Learn about guitarra acãºstica en siete dã­as. Practical insights and hands-on exercises included.,"['musical instruments', 'guitarra', 'acãºstica', 'siete']"
448250,improvisaciÃ³n de Guitarra,https://www.udemy.com/improvisacion-de-guitarra/,True,20,1,0,10,All Levels,1.0,2015-03-24T18:59:20Z,Musical Instruments,Learn about improvisaciã³n de guitarra. Practical insights and hands-on exercises included.,"['musical instruments', 'improvisaciã³n', 'guitarra']"
796188,Step by Step Classical Guitar Course,https://www.udemy.com/step-by-step-classical-guitar-course/,True,100,9,1,45,Beginner Level,4.5,2016-12-08T16:10:06Z,Musical Instruments,Learn about step by step classical guitar course. Practical insights and hands-on exercises included.,"['musical instruments', 'step', 'classical', 'guitar']"
773174,Piano With Willie Building Technique with Scales Vol. 4,https://www.udemy.com/piano-with-willie-technique-builder-vol-4/,True,40,44,0,11,All Levels,1.5,2016-04-12T23:21:42Z,Musical Instruments,Learn about piano with willie building technique with scales vol. 4. Practical insights and hands-on exercises included.,"['musical instruments', 'piano', 'with', 'willie', 'building', 'technique', 'scales']"
450246,Back In Black the AC/DC Classic Rock Track,https://www.udemy.com/back-in-black-the-acdc-classic-rock-track/,True,20,13,1,72,Intermediate Level,2.0,2015-04-10T21:07:56Z,Musical Instruments,Learn about back in black the ac/dc classic rock track. Practical insights and hands-on exercises included.,"['musical instruments', 'back', 'black', 'classic', 'rock', 'track']"
201472,Keyboard Basics,https://www.udemy.com/keyboard-basics/,True,25,17,1,7,All Levels,2.0,2014-04-22T00:50:00Z,Musical Instruments,Learn about keyboard basics. Practical insights and hands-on exercises included.,"['musical instruments', 'keyboard', 'basics']"
452514,Beginner Guitar Lessons,https://www.udemy.com/joeteachesguitar/,True,20,118,0,5,Beginner Level,1.0,2015-03-23T22:49:58Z,Musical Instruments,Learn about beginner guitar lessons. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'lessons']"
765056,Guitar Fundamentals for Beginners,https://www.udemy.com/guitar-fundamentals-for-beginners/,True,25,5,1,11,Beginner Level,2.0,2016-02-22T17:33:15Z,Musical Instruments,Learn about guitar fundamentals for beginners. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'fundamentals', 'beginners']"
196234,Easy Piano - learn and play along,https://www.udemy.com/easy-piano-learn-and-play-along/,True,20,11,1,48,Beginner Level,1.0,2014-05-14T01:21:57Z,Musical Instruments,Learn about easy piano - learn and play along. Practical insights and hands-on exercises included.,"['musical instruments', 'easy', 'piano', 'learn', 'play', 'along']"
380596,Learn Piano: The Basics of Keyboards,https://www.udemy.com/takelessons-learn-beginner-piano-keyboards/,True,20,113,0,24,Beginner Level,1.5,2015-01-03T04:18:17Z,Musical Instruments,Learn about learn piano: the basics of keyboards. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'piano', 'basics', 'keyboards']"
812370,Bassoon Pro Series - You're going to love practicing Bassoon,https://www.udemy.com/bassoon-pro-series/,True,50,36,0,42,All Levels,6.5,2016-04-08T23:34:17Z,Musical Instruments,Learn about bassoon pro series - you're going to love practicing bassoon. Practical insights and hands-on exercises included.,"['musical instruments', 'bassoon', 'series', 'going', 'love', 'practicing']"
832514,Acoustic Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-guitar-lesson-program/,True,95,10,3,39,Beginner Level,3.0,2016-04-27T17:25:32Z,Musical Instruments,Learn about acoustic guitar lessons for beginners. Practical insights and hands-on exercises included.,"['musical instruments', 'acoustic', 'guitar', 'lessons', 'beginners']"
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,https://www.udemy.com/coach-guitar-amazing-new-way-to-learn-guitar-with-colors/,True,50,12,0,321,All Levels,3.5,2016-12-27T14:50:10Z,Musical Instruments,Learn about coach guitar - amazing new way to learn guitar with colors. Practical insights and hands-on exercises included.,"['musical instruments', 'coach', 'guitar', 'amazing', 'learn', 'with', 'colors']"
82960,Mastering the Art of Guitar Chords,https://www.udemy.com/mastering-the-art-of-guitar-chords/,True,20,78,0,18,Beginner Level,1.5,2013-11-18T20:23:02Z,Musical Instruments,Learn about mastering the art of guitar chords. Practical insights and hands-on exercises included.,"['musical instruments', 'mastering', 'guitar', 'chords']"
1207112,30 Day Guitar Jump Start for Success,https://www.udemy.com/30-day-guitar-jump-start-for-success/,True,105,31,4,92,Beginner Level,4.0,2017-05-24T17:03:41Z,Musical Instruments,Learn about 30 day guitar jump start for success. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'jump', 'start', 'success']"
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,https://www.udemy.com/beginning-bassoon/,True,50,205,11,77,Beginner Level,5.0,2015-04-15T16:32:47Z,Musical Instruments,Learn about learn to play bassoon: beginner to pro in under four hours!. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'play', 'bassoon', 'under', 'four', 'hours']"
589900,The 7 Day Guitar Method,https://www.udemy.com/7-day-guitar-method/,True,20,213,4,11,All Levels,2.5,2015-10-26T19:19:34Z,Musical Instruments,Learn about the 7 day guitar method. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'method']"
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,https://www.udemy.com/instant-harmonica-play-star-wars-and-the-lion-sleeps-now/,True,40,33,3,20,All Levels,1.5,2016-08-13T12:50:31Z,Musical Instruments,Learn about instant harmonica - play star wars + the lion sleeps now!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'star', 'wars', 'lion', 'sleeps']"
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,https://www.udemy.com/instant-harmonica-play-adeles-wonderful-hello-today/,True,20,284,3,12,All Levels,1.0,2016-05-30T18:19:12Z,Musical Instruments,Learn about instant harmonica - play adele's wonderful 'hello' today!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'adele', 'wonderful', 'hello', 'today']"
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,https://www.udemy.com/guitar-strumming-101-have-more-fun-playing-songs-you-love/,True,50,8,2,16,Beginner Level,1.0,2017-06-20T19:53:50Z,Musical Instruments,Learn about guitar strumming 101 - have more fun playing songs you love. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'strumming', 'have', 'more', 'playing', 'songs', 'love']"
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,https://www.udemy.com/oboe-beyond-beginner/,True,50,98,6,73,Intermediate Level,5.5,2015-01-01T01:25:10Z,Musical Instruments,Learn about master oboe playing: intermediate instruction made simple!. Practical insights and hands-on exercises included.,"['musical instruments', 'master', 'oboe', 'playing', 'intermediate', 'instruction', 'made', 'simple']"
56970,Drum Set for Beginners,https://www.udemy.com/drum-set-for-beginners/,True,20,119,8,26,Beginner Level,3.5,2013-10-02T02:34:36Z,Musical Instruments,Learn about drum set for beginners. Practical insights and hands-on exercises included.,"['musical instruments', 'drum', 'beginners']"
762482,Guitar Lessons - Economy Picking Essentials,https://www.udemy.com/guitar-lessons-economy-picking-essentials/,True,35,45,5,15,Intermediate Level,1.5,2016-02-15T18:55:28Z,Musical Instruments,Learn about guitar lessons - economy picking essentials. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'lessons', 'economy', 'picking', 'essentials']"
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,https://www.udemy.com/robert-johnson-scrapper-blackwell-guitar-lessons/,True,20,297,7,7,Intermediate Level,2.5,2013-10-07T15:34:58Z,Musical Instruments,Learn about blues guitar lessons - blues guitar - robert johnson. Practical insights and hands-on exercises included.,"['musical instruments', 'blues', 'guitar', 'lessons', 'robert', 'johnson']"
869312,TAKE NOTE BEGINNER CLARINET!  â  Fun with Fundamental Skills,https://www.udemy.com/take-note-beginner-clarinet/,True,30,137,2,43,Beginner Level,4.5,2016-06-13T15:00:33Z,Musical Instruments,Learn about take note beginner clarinet!  â  fun with fundamental skills. Practical insights and hands-on exercises included.,"['musical instruments', 'take', 'note', 'clarinet', 'with', 'fundamental', 'skills']"
721274,Learn to Play Irish Fiddle,https://www.udemy.com/learn-to-play-irish-fiddle/,True,60,112,7,63,Beginner Level,5.5,2016-01-18T17:07:29Z,Musical Instruments,Learn about learn to play irish fiddle. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'play', 'irish', 'fiddle']"
719920,Hands-On Guitar: The Beginner's Guide,https://www.udemy.com/hands-on-guitar-the-beginners-guide/,True,20,28,7,72,Beginner Level,4.0,2016-01-22T18:49:15Z,Musical Instruments,Learn about hands-on guitar: the beginner's guide. Practical insights and hands-on exercises included.,"['musical instruments', 'hands', 'guitar', 'guide']"
846962,Slap Bass For Beginners,https://www.udemy.com/slap-bass-for-beginners/,True,50,79,3,25,All Levels,1.5,2016-06-23T16:37:38Z,Musical Instruments,Learn about slap bass for beginners. Practical insights and hands-on exercises included.,"['musical instruments', 'slap', 'bass', 'beginners']"
206986,Piano Lessons for Beginners Made Easy,https://www.udemy.com/piano-lessons-for-beginners-made-easy/,True,25,333,5,40,Beginner Level,3.0,2014-05-28T19:07:38Z,Musical Instruments,Learn about piano lessons for beginners made easy. Practical insights and hands-on exercises included.,"['musical instruments', 'piano', 'lessons', 'beginners', 'made', 'easy']"
813142,Horn Pro Series - You're going to love playing French Horn,https://www.udemy.com/horn-pro-series/,True,50,48,3,61,All Levels,8.0,2016-04-08T23:08:08Z,Musical Instruments,Learn about horn pro series - you're going to love playing french horn. Practical insights and hands-on exercises included.,"['musical instruments', 'horn', 'series', 'going', 'love', 'playing', 'french']"
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,https://www.udemy.com/instant-harmonica-play-the-irish-tune-whiskey-in-the-jar/,True,20,41,1,13,All Levels,1.0,2015-12-28T20:45:10Z,Musical Instruments,Learn about instant harmonica - play the irish tune whiskey in the jar!. Practical insights and hands-on exercises included.,"['musical instruments', 'instant', 'harmonica', 'play', 'irish', 'tune', 'whiskey']"
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,True,35,209,5,19,Expert Level,1.5,2014-10-10T08:05:42Z,Musical Instruments,Learn about didgeridoo - from zero to hero! part three. advanced level.. Practical insights and hands-on exercises included.,"['musical instruments', 'didgeridoo', 'from', 'zero', 'hero', 'part', 'three', 'advanced', 'level']"
815182,Saxophone Pro Series - You're going to love practicing Sax,https://www.udemy.com/saxophone-pro-series/,True,50,119,4,32,All Levels,5.5,2016-04-08T23:06:53Z,Musical Instruments,Learn about saxophone pro series - you're going to love practicing sax. Practical insights and hands-on exercises included.,"['musical instruments', 'saxophone', 'series', 'going', 'love', 'practicing']"
476000,Easy Piano for Kids - Complete Beginner Piano Course,https://www.udemy.com/easy-piano-for-kids-pinogi/,True,115,139,8,104,Beginner Level,5.5,2015-06-26T22:34:55Z,Musical Instruments,Learn about easy piano for kids - complete beginner piano course. Practical insights and hands-on exercises included.,"['musical instruments', 'easy', 'piano', 'kids']"
762240,Guitar Lessons - Two Handed Tapping Essentials,https://www.udemy.com/guitar-lessons-two-handed-tapping-essentials/,True,35,41,2,11,Intermediate Level,1.5,2016-02-14T22:09:55Z,Musical Instruments,Learn about guitar lessons - two handed tapping essentials. Practical insights and hands-on exercises included.,"['musical instruments', 'guitar', 'lessons', 'handed', 'tapping', 'essentials']"
810576,Clarinet Pro Series - Fall in love with the Clarinet,https://www.udemy.com/clarinet-pro-series/,True,50,95,3,30,All Levels,6.0,2016-04-08T22:28:18Z,Musical Instruments,Learn about clarinet pro series - fall in love with the clarinet. Practical insights and hands-on exercises included.,"['musical instruments', 'clarinet', 'series', 'fall', 'love', 'with']"
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!â,https://www.udemy.com/trumpet-etudes-allegretto/,True,50,184,4,82,Intermediate Level,4.0,2014-03-26T04:01:28Z,Musical Instruments,Learn about advanced trumpet studies - learn to master the trumpet!â. Practical insights and hands-on exercises included.,"['musical instruments', 'advanced', 'trumpet', 'studies', 'learn', 'master']"
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,https://www.udemy.com/poldark-tv-series-soundtracks-for-piano-quicklessons/,True,20,8,1,9,Beginner Level,1.0,2017-03-16T22:39:09Z,Musical Instruments,Learn about poldark tv series soundtracks for piano-quicklessons. Practical insights and hands-on exercises included.,"['musical instruments', 'poldark', 'series', 'soundtracks', 'piano', 'quicklessons']"
180680,Master the Saxophone: Intermediate Instruction Made Simple!,https://www.udemy.com/saxophone-beyond-beginner-a-guide-from-musicprofessor/,True,50,376,9,86,Intermediate Level,5.5,2014-03-17T18:21:36Z,Musical Instruments,Learn about master the saxophone: intermediate instruction made simple!. Practical insights and hands-on exercises included.,"['musical instruments', 'master', 'saxophone', 'intermediate', 'instruction', 'made', 'simple']"
1031698,You Can Play Jazz Saxophone,https://www.udemy.com/you-can-play-jazz-saxophone/,True,20,37,7,6,Beginner Level,1.5,2017-03-15T16:20:15Z,Musical Instruments,Learn about you can play jazz saxophone. Practical insights and hands-on exercises included.,"['musical instruments', 'play', 'jazz', 'saxophone']"
62252,"Improvise PucciniÂ´s 'E Lucevan le Stelle on Piano""",https://www.udemy.com/compose-and-improvise-through-puccini/,True,20,169,3,16,All Levels,2.0,2013-10-21T13:48:20Z,Musical Instruments,"Learn about improvise pucciniâ´s 'e lucevan le stelle on piano"". Practical insights and hands-on exercises included.","['musical instruments', 'improvise', 'pucciniâ', 'lucevan', 'stelle', 'piano']"
1113008,Building Up To Barre Chords,https://www.udemy.com/building-up-to-barre-chords/,True,20,20,6,12,All Levels,0.7166666666666667,2017-03-16T22:57:47Z,Musical Instruments,Learn about building up to barre chords. Practical insights and hands-on exercises included.,"['musical instruments', 'building', 'barre', 'chords']"
807494,Learn the Violin - Bowing Techniques,https://www.udemy.com/learn-the-violin-bowing-techniques/,True,80,89,6,12,Intermediate Level,0.6666666666666666,2016-06-26T23:42:59Z,Musical Instruments,Learn about learn the violin - bowing techniques. Practical insights and hands-on exercises included.,"['musical instruments', 'learn', 'violin', 'bowing', 'techniques']"
